Date,Team,Opp,Player,Stat,Oodds,Uodds,Line,l10,l10diff,Identifier,Pos,imp.Ov.Prob,imp.Un.Prob,Ov.pred,Ov.P.Diff,BetRec,BetMade,NumL5Ohit,PctL5Ohit,BetHit,Points,Assists,Rebounds,3s,isB2B,isB2BFirst,isB2BSecond,countDaysRestTeam,Difference,Result,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK
5/12/21,BOS,CLE,Fournier,Rebounds,1.74,2.05,3.5,4.1,-0.6,BOS-Fournier,SF,,,,,NA,NA,,,,15,1,4,3,TRUE,FALSE,TRUE,0,-0.5,Over,10,0,10,0,485,101.1,104.3,121.4,122.2,-20.3,-17.9,0.667,1.5,17.5,0.299,0.732,0.501,0.163,0.489,0.531,99.2,97.34,81.11,980,0.399,1,30,30,30,4,27,30,29,3,28,25,3,20,15,29,28,28,25,29
5/12/21,CLE,BOS,Okoro,Rebounds,2.00,1.77,3.5,4,-0.5,CLE-Okoro,SF,,,,,NA,NA,,,,15,6,6,0,FALSE,FALSE,FALSE,1,-2.5,Over,10,3,7,0.3,485,113,114.7,116.5,117.8,-3.5,-3.2,0.594,1.79,17.7,0.283,0.768,0.514,0.137,0.551,0.583,103.1,101.74,84.78,1030,0.475,1,24,24,24,4,13,26,23,18,18,22,9,6,9,17,16,17,10,24
5/12/21,CLE,BOS,Allen,Rebounds,1.88,1.88,9.5,10.4,-0.9,CLE-Allen,C,,,,,NA,NA,,,,8,2,10,0,FALSE,FALSE,FALSE,1,-0.5,Over,10,3,7,0.3,485,113,114.7,116.5,117.8,-3.5,-3.2,0.594,1.79,17.7,0.283,0.768,0.514,0.137,0.551,0.583,103.1,101.74,84.78,1030,0.475,1,24,24,24,4,13,26,23,18,18,22,9,6,9,17,16,17,10,24
5/12/21,BOS,CLE,Tatum,Rebounds,1.78,1.99,7.5,7.2,0.3,BOS-Tatum,SF,,,,,NA,NA,,,,29,1,8,1,TRUE,FALSE,TRUE,0,-0.5,Over,10,0,10,0,485,101.1,104.3,121.4,122.2,-20.3,-17.9,0.667,1.5,17.5,0.299,0.732,0.501,0.163,0.489,0.531,99.2,97.34,81.11,980,0.399,1,30,30,30,4,27,30,29,3,28,25,3,20,15,29,28,28,25,29
5/12/21,CLE,BOS,Love,Rebounds,1.98,1.79,7.5,8.5,-1,CLE-Love,PF,,,,,NA,NA,,,,30,3,14,6,FALSE,FALSE,FALSE,1,-6.5,Over,10,3,7,0.3,485,113,114.7,116.5,117.8,-3.5,-3.2,0.594,1.79,17.7,0.283,0.768,0.514,0.137,0.551,0.583,103.1,101.74,84.78,1030,0.475,1,24,24,24,4,13,26,23,18,18,22,9,6,9,17,16,17,10,24
5/12/21,CLE,BOS,Sexton,3s,1.76,2.02,1.5,1.6,-0.1,CLE-Sexton,SG,,,,,NA,NA,,,,28,8,2,1,FALSE,FALSE,FALSE,1,0.5,Under,10,3,7,0.3,485,113,114.7,116.5,117.8,-3.5,-3.2,0.594,1.79,17.7,0.283,0.768,0.514,0.137,0.551,0.583,103.1,101.74,84.78,1030,0.475,1,24,24,24,4,13,26,23,18,18,22,9,6,9,17,16,17,10,24
5/12/21,BOS,CLE,Tatum,3s,1.95,1.81,3.5,3.4,0.1,BOS-Tatum,SF,,,,,NA,NA,,,,29,1,8,1,TRUE,FALSE,TRUE,0,2.5,Under,10,0,10,0,485,101.1,104.3,121.4,122.2,-20.3,-17.9,0.667,1.5,17.5,0.299,0.732,0.501,0.163,0.489,0.531,99.2,97.34,81.11,980,0.399,1,30,30,30,4,27,30,29,3,28,25,3,20,15,29,28,28,25,29
5/12/21,CLE,BOS,Love,3s,2.36,1.56,2.5,2.1,0.4,CLE-Love,PF,,,,,NA,NA,,,,30,3,14,6,FALSE,FALSE,FALSE,1,-3.5,Over,10,3,7,0.3,485,113,114.7,116.5,117.8,-3.5,-3.2,0.594,1.79,17.7,0.283,0.768,0.514,0.137,0.551,0.583,103.1,101.74,84.78,1030,0.475,1,24,24,24,4,13,26,23,18,18,22,9,6,9,17,16,17,10,24
5/12/21,DAL,NOP,Finney-Smith,Points,1.93,1.83,10.5,9.8,0.7,DAL-Finney-Smith,PF,,,,,NA,NA,,,,9,1,5,1,TRUE,FALSE,TRUE,0,1.5,Under,10,5,5,0.5,485,105.3,107.1,103.6,105.2,1.7,1.9,0.618,1.67,17.9,0.289,0.747,0.513,0.149,0.515,0.543,106.7,105.01,87.51,1059,0.512,1,17,17,17,4,25,2,15,12,23,17,6,15,10,24,25,27,2,14
5/12/21,NOP,DAL,Bledsoe,Points,1.93,1.83,15.5,14.2,1.3,NOP-Bledsoe,SG,,,,,NA,NA,,,,15,4,2,1,FALSE,FALSE,FALSE,1,0.5,Under,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,NOP,DAL,Johnson,Points,1.89,1.87,11.5,8.9,2.6,NOP-Johnson,NA,,,,,NA,NA,,,,11,2,3,1,FALSE,FALSE,FALSE,1,0.5,Under,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,DAL,NOP,Richardson,Points,1.89,1.87,11.5,12.9,-1.4,DAL-Richardson,SG,,,,,NA,NA,,,,3,1,1,1,TRUE,FALSE,TRUE,0,8.5,Under,10,5,5,0.5,485,105.3,107.1,103.6,105.2,1.7,1.9,0.618,1.67,17.9,0.289,0.747,0.513,0.149,0.515,0.543,106.7,105.01,87.51,1059,0.512,1,17,17,17,4,25,2,15,12,23,17,6,15,10,24,25,27,2,14
5/12/21,DAL,NOP,Doncic,Points,1.92,1.84,28.5,24.7,3.8,DAL-Doncic,PG,,,,,NA,NA,,,,33,8,8,7,TRUE,FALSE,TRUE,0,-4.5,Over,10,5,5,0.5,485,105.3,107.1,103.6,105.2,1.7,1.9,0.618,1.67,17.9,0.289,0.747,0.513,0.149,0.515,0.543,106.7,105.01,87.51,1059,0.512,1,17,17,17,4,25,2,15,12,23,17,6,15,10,24,25,27,2,14
5/12/21,NOP,DAL,Marshall,Points,1.93,1.83,11.5,8.5,3,NOP-Marshall,SF,,,,,NA,NA,,,,12,2,6,0,FALSE,FALSE,FALSE,1,-0.5,Over,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,NOP,DAL,Bledsoe,Assists,2.26,1.61,4.5,4.4,0.1,NOP-Bledsoe,SG,,,,,NA,NA,,,,15,4,2,1,FALSE,FALSE,FALSE,1,0.5,Under,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,DAL,NOP,Richardson,Assists,2.09,1.71,2.5,1.9,0.6,DAL-Richardson,SG,,,,,NA,NA,,,,3,1,1,1,TRUE,FALSE,TRUE,0,1.5,Under,10,5,5,0.5,485,105.3,107.1,103.6,105.2,1.7,1.9,0.618,1.67,17.9,0.289,0.747,0.513,0.149,0.515,0.543,106.7,105.01,87.51,1059,0.512,1,17,17,17,4,25,2,15,12,23,17,6,15,10,24,25,27,2,14
5/12/21,DAL,NOP,Doncic,Assists,1.72,2.07,8.5,7.7,0.8,DAL-Doncic,PG,,,,,Under,Under,0,0,1,33,8,8,7,TRUE,FALSE,TRUE,0,0.5,Under,10,5,5,0.5,485,105.3,107.1,103.6,105.2,1.7,1.9,0.618,1.67,17.9,0.289,0.747,0.513,0.149,0.515,0.543,106.7,105.01,87.51,1059,0.512,1,17,17,17,4,25,2,15,12,23,17,6,15,10,24,25,27,2,14
5/12/21,NOP,DAL,Marshall,Assists,2.03,1.75,3,2.7,0.3,NOP-Marshall,SF,,,,,NA,NA,,,,12,2,6,0,FALSE,FALSE,FALSE,1,1,Under,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,NOP,DAL,Bledsoe,Rebounds,1.81,1.95,3.5,4,-0.5,NOP-Bledsoe,SG,,,,,NA,NA,,,,15,4,2,1,FALSE,FALSE,FALSE,1,1.5,Under,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,NOP,DAL,Johnson,Rebounds,1.78,1.99,5,4.5,0.5,NOP-Johnson,NA,,,,,NA,NA,,,,11,2,3,1,FALSE,FALSE,FALSE,1,2,Under,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,DAL,NOP,Richardson,Rebounds,1.64,2.20,2.5,2.5,0,DAL-Richardson,SG,,,,,NA,NA,,,,3,1,1,1,TRUE,FALSE,TRUE,0,1.5,Under,10,5,5,0.5,485,105.3,107.1,103.6,105.2,1.7,1.9,0.618,1.67,17.9,0.289,0.747,0.513,0.149,0.515,0.543,106.7,105.01,87.51,1059,0.512,1,17,17,17,4,25,2,15,12,23,17,6,15,10,24,25,27,2,14
5/12/21,NOP,DAL,Marshall,Rebounds,1.74,2.05,5.5,5.8,-0.3,NOP-Marshall,SF,,,,,NA,NA,,,,12,2,6,0,FALSE,FALSE,FALSE,1,-0.5,Over,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,NOP,DAL,Bledsoe,3s,2.10,1.70,1.5,1.2,0.3,NOP-Bledsoe,SG,,,,,NA,NA,,,,15,4,2,1,FALSE,FALSE,FALSE,1,0.5,Under,10,7,3,0.7,480,116.7,117.8,109.4,112,7.4,5.8,0.563,1.95,17.8,0.276,0.718,0.495,0.125,0.563,0.594,99.7,98.05,81.71,981,0.521,1,3,3,3,13,5,16,6,25,14,20,11,21,18,11,6,8,22,10
5/12/21,DAL,NOP,Doncic,3s,1.64,2.20,2.5,2.3,0.2,DAL-Doncic,PG,,,,,NA,NA,,,,33,8,8,7,TRUE,FALSE,TRUE,0,-4.5,Over,10,5,5,0.5,485,105.3,107.1,103.6,105.2,1.7,1.9,0.618,1.67,17.9,0.289,0.747,0.513,0.149,0.515,0.543,106.7,105.01,87.51,1059,0.512,1,17,17,17,4,25,2,15,12,23,17,6,15,10,24,25,27,2,14
5/12/21,SAS,BKN,DeRozan,Points,1.88,1.88,22.5,23.9,-1.4,SAS-DeRozan,PF,,,,,NA,NA,,,,21,5,2,0,FALSE,FALSE,FALSE,1,1.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Murray,Points,1.91,1.85,17.5,18,-0.5,SAS-Murray,PG,,,,,NA,NA,,,,15,5,11,0,FALSE,FALSE,FALSE,1,2.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Poeltl,Points,1.92,1.84,9.5,8.8,0.7,SAS-Poeltl,C,,,,,NA,NA,,,,5,2,9,0,FALSE,FALSE,FALSE,1,4.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Johnson,Points,1.89,1.87,11.5,13.6,-2.1,SAS-Johnson,SF,,,,,NA,NA,,,,11,2,3,1,FALSE,FALSE,FALSE,1,0.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,DeRozan,Assists,1.95,1.81,6.5,6.6,-0.1,SAS-DeRozan,PF,,,,,NA,NA,,,,21,5,2,0,FALSE,FALSE,FALSE,1,1.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Murray,Assists,1.88,1.88,5.5,6.4,-0.9,SAS-Murray,PG,,,,,Over,No,2,0.4,0,15,5,11,0,FALSE,FALSE,FALSE,1,0.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,DeRozan,Rebounds,2.15,1.67,4.5,3.4,1.1,SAS-DeRozan,PF,,,,,NA,NA,,,,21,5,2,0,FALSE,FALSE,FALSE,1,2.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Murray,Rebounds,1.77,2.01,6.5,7.3,-0.8,SAS-Murray,PG,,,,,NA,NA,,,,15,5,11,0,FALSE,FALSE,FALSE,1,-4.5,Over,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Poeltl,Rebounds,1.87,1.89,8.5,6.7,1.8,SAS-Poeltl,C,,,,,NA,NA,,,,5,2,9,0,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Johnson,Rebounds,1.97,1.80,5.5,5.2,0.3,SAS-Johnson,SF,,,,,NA,NA,,,,11,2,3,1,FALSE,FALSE,FALSE,1,2.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,SAS,BKN,Murray,3s,2.86,1.40,1.5,0.7,0.8,SAS-Murray,PG,,,,,NA,NA,,,,15,5,11,0,FALSE,FALSE,FALSE,1,1.5,Under,10,6,4,0.6,480,116.4,116.5,111.4,113.9,5,2.6,0.618,2.11,18.8,0.226,0.712,0.486,0.121,0.561,0.602,101.9,100.7,83.92,1007,0.534,1,9,9,9,13,7,18,12,13,6,9,26,24,22,7,8,6,12,4
5/12/21,WAS,ATL,Len,Points,1.88,1.88,6.5,7.5,-1,WAS-Len,C,,,,,NA,NA,,,,6,2,10,0,FALSE,FALSE,FALSE,1,0.5,Under,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,ATL,WAS,Bogdanovic,Points,1.77,2.00,19.5,22.4,-2.9,ATL-Bogdanovic,SF,,,,,NA,NA,,,,12,0,4,0,FALSE,FALSE,FALSE,1,7.5,Under,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,ATL,WAS,Capela,Points,1.84,1.92,15.5,11.9,3.6,ATL-Capela,C,,,,,NA,NA,,,,17,0,11,0,FALSE,FALSE,FALSE,1,-1.5,Over,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,ATL,WAS,Gallinari,Points,1.97,1.80,13.5,14,-0.5,ATL-Gallinari,PF,,,,,NA,NA,,,,4,1,5,0,FALSE,FALSE,FALSE,1,9.5,Under,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,WAS,ATL,Bertans,Points,1.88,1.88,13.5,10,3.5,WAS-Bertans,PF,,,,,NA,NA,,,,14,0,4,4,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,ATL,WAS,Collins,Points,1.88,1.88,17.5,17.4,0.1,ATL-Collins,PF,,,,,NA,NA,,,,18,1,6,2,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,WAS,ATL,Neto,Points,1.77,2.00,10.5,10.5,0,WAS-Neto,PG,,,,,NA,NA,,,,14,2,3,0,FALSE,FALSE,FALSE,1,-3.5,Over,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,WAS,ATL,Lopez,Points,1.91,1.85,11.5,10.2,1.3,WAS-Lopez,C,,,,,NA,NA,,,,4,0,0,0,FALSE,FALSE,FALSE,1,7.5,Under,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,WAS,ATL,Hachimura,Points,1.77,2.00,17.5,16.3,1.2,WAS-Hachimura,PF,,,,,NA,NA,,,,11,3,6,1,FALSE,FALSE,FALSE,1,6.5,Under,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,WAS,ATL,Westbrook,Points,1.88,1.88,27.5,22.8,4.7,WAS-Westbrook,PG,,,,,NA,NA,,,,34,15,5,4,FALSE,FALSE,FALSE,1,-6.5,Over,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,ATL,WAS,Young,Points,1.88,1.88,27.5,28,-0.5,ATL-Young,PG,,,,,NA,NA,,,,33,9,8,2,FALSE,FALSE,FALSE,1,-5.5,Over,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,ATL,WAS,Bogdanovic,Assists,1.64,2.20,3.5,4.5,-1,ATL-Bogdanovic,SF,,,,,Over,Over,3,0.6,0,12,0,4,0,FALSE,FALSE,FALSE,1,3.5,Under,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,WAS,ATL,Neto,Assists,1.60,2.28,2.5,2.8,-0.3,WAS-Neto,PG,,,,,NA,NA,,,,14,2,3,0,FALSE,FALSE,FALSE,1,0.5,Under,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,WAS,ATL,Westbrook,Assists,2.05,1.74,14.5,15.3,-0.8,WAS-Westbrook,PG,,,,,Over,Over,5,1,1,34,15,5,4,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,ATL,WAS,Young,Assists,1.83,1.93,9.5,8.8,0.7,ATL-Young,PG,,,,,NA,NA,,,,33,9,8,2,FALSE,FALSE,FALSE,1,0.5,Under,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,WAS,ATL,Len,Rebounds,1.69,2.12,3.5,5,-1.5,WAS-Len,C,,,,,NA,NA,,,,6,2,10,0,FALSE,FALSE,FALSE,1,-6.5,Over,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,ATL,WAS,Bogdanovic,Rebounds,1.70,2.10,3.5,3.5,0,ATL-Bogdanovic,SF,,,,,NA,NA,,,,12,0,4,0,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,ATL,WAS,Capela,Rebounds,2.10,1.70,15.5,12.7,2.8,ATL-Capela,C,,,,,NA,NA,,,,17,0,11,0,FALSE,FALSE,FALSE,1,4.5,Under,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,ATL,WAS,Gallinari,Rebounds,2.03,1.75,4.5,4.4,0.1,ATL-Gallinari,PF,,,,,NA,NA,,,,4,1,5,0,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,WAS,ATL,Bertans,Rebounds,1.64,2.20,2.5,2.7,-0.2,WAS-Bertans,PF,,,,,NA,NA,,,,14,0,4,4,FALSE,FALSE,FALSE,1,-1.5,Over,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,ATL,WAS,Collins,Rebounds,1.77,2.00,7.5,6.6,0.9,ATL-Collins,PF,,,,,NA,NA,,,,18,1,6,2,FALSE,FALSE,FALSE,1,1.5,Under,10,6,4,0.6,495,117.8,120.6,114,115.5,3.9,5.1,0.579,2.32,18.8,0.304,0.712,0.51,0.114,0.551,0.592,106.4,104.44,87.03,1078,0.531,1,9,9,9,1,3,23,7,21,3,8,1,22,11,4,14,9,5,5
5/12/21,WAS,ATL,Neto,Rebounds,1.64,2.20,2.5,3,-0.5,WAS-Neto,PG,,,,,NA,NA,,,,14,2,3,0,FALSE,FALSE,FALSE,1,-0.5,Over,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
5/12/21,WAS,ATL,Lopez,Rebounds,2.13,1.68,4.5,3.4,1.1,WAS-Lopez,C,,,,,NA,NA,,,,4,0,0,0,FALSE,FALSE,FALSE,1,4.5,Under,10,6,4,0.6,480,113.5,114.1,114.2,115.2,-0.7,-1.1,0.585,1.78,17.8,0.267,0.78,0.528,0.137,0.551,0.592,98.8,98.15,81.79,981,0.495,1,9,9,9,13,15,22,20,19,20,18,15,4,2,16,15,12,21,20
